ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
67.201.58.190,4145,socks4,no,elite,US,United States,Tulsa,"Straxis, LLC",AS46562 Performive LLC,1599,194,98.1,261,2026-08-03T19:15:26.7338547Z,2026-08-03T19:15:26.7338547Z
123.138.24.114,9480,http,yes,elite,CN,China,Xi'an,CNC Group CHINA169 Shanni Province Network,AS4837 CHINA UNICOM China169 Backbone,1618,279,99.2,260,2026-08-03T19:13:20.9631345Z,2026-08-03T19:13:20.9631345Z
70.166.65.160,4145,socks5,no,elite,US,United States,Pensacola,Cox Communications Inc,AS22773 Cox Communications Inc.,1629,167,99.6,259,2026-08-03T19:13:20.8632304Z,2026-08-03T19:13:20.8632304Z
202.62.55.95,1080,socks5,yes,elite,KH,Cambodia,Phnom Penh,Cogetel Ltd,"AS23673 Cogetel Online, Cambodia, ISP",1655,1287,20,15,2026-08-03T19:11:27.0857012Z,2026-08-03T19:11:27.0857012Z
8.221.126.184,80,http,no,elite,US,United States,Henrico,Alibaba.com Singapore E-Commerce Private Limited,"AS45102 Alibaba (US) Technology Co., Ltd.",1671,103,71.4,206,2026-08-03T19:14:31.8320281Z,2026-08-03T19:14:31.8320281Z
174.64.199.82,4145,socks5,no,elite,US,United States,Lafayette,Cox Communications Inc.,AS22773 Cox Communications Inc.,1683,1224,100,259,2026-08-03T19:13:45.9298611Z,2026-08-03T19:13:45.9298611Z
161.248.190.99,8080,http,yes,transparent,PH,Philippines,Manila,Gemstar Cable TV,AS135028 GEMSTAR CABLE TV,1684,2307,21.4,14,2026-08-03T19:10:57.5359558Z,2026-08-03T19:10:57.5359558Z
151.243.153.157,8118,http,yes,elite,US,United States,Seattle,Black Apple,AS400506 Black Apple,1687,224,94,218,2026-08-03T19:11:16.9706135Z,2026-08-03T19:11:16.9706135Z
212.58.132.5,1080,socks5,yes,elite,GB,United Kingdom,London,"NSFOCUS, Inc","AS8757 NSFOCUS, Inc.",1697,1308,95.8,265,2026-08-03T19:10:56.5503212Z,2026-08-03T19:10:56.5503212Z
196.1.93.10,80,http,no,elite,SN,Senegal,Dakar,Centre de Suivi Ecologique,AS329407 Universite Cheikh Anta DIOP de DAKAR,1707,1077,48,75,2026-08-03T19:14:04.2849564Z,2026-08-03T19:14:04.2849564Z
123.138.24.113,9443,http,yes,elite,CN,China,Xi'an,CNC Group CHINA169 Shanni Province Network,AS4837 CHINA UNICOM China169 Backbone,1713,290,98.1,262,2026-08-03T19:13:28.4853072Z,2026-08-03T19:13:28.4853072Z
117.50.194.130,7890,socks4,yes,elite,CN,China,Yangpu,Shanghai UCloud Information Technology Company Limited,"AS23724 IDC, China Telecommunications Corporation",1730,148,87.9,273,2026-08-03T19:14:17.5732175Z,2026-08-03T19:14:17.5732175Z
172.237.73.24,80,http,no,elite,SG,Singapore,Singapore,"Akamai Technologies, Inc.",AS63949 Akamai Connected Cloud,1774,331,90.3,238,2026-08-03T19:14:12.1201177Z,2026-08-03T19:14:12.1201177Z
185.247.117.155,8080,http,yes,elite,NL,Netherlands,Amsterdam,Cloudwebmanage EU,AS41436 Kamatera Inc,1808,61,78.3,277,2026-08-03T19:13:21.2791367Z,2026-08-03T19:13:21.2791367Z
147.231.163.133,80,http,no,anonymous,CZ,Czechia,Třeboň,Czech Academy of Sciences,AS2852 CESNET z.s.p.o.,1853,15,87,261,2026-08-03T19:14:03.3687825Z,2026-08-03T19:14:03.3687825Z
43.167.226.158,5555,socks4,no,elite,JP,Japan,Tokyo,"Tencent Cloud Computing (Beijing) Co., Ltd","AS132203 Tencent Building, Kejizhongyi Avenue",1903,264,86.2,275,2026-08-03T19:14:05.7909319Z,2026-08-03T19:14:05.7909319Z
51.75.206.209,80,http,no,elite,FR,France,Roubaix,OVH,AS16276 OVH SAS,1933,16,90.9,264,2026-08-03T19:13:28.4317954Z,2026-08-03T19:13:28.4317954Z
184.182.240.12,4145,socks4,no,elite,US,United States,Macon,Cox Communications Inc.,AS22773 Cox Communications Inc.,1958,1205,97.7,262,2026-08-03T19:14:02.6608048Z,2026-08-03T19:14:02.6608048Z
191.252.219.129,8889,http,yes,transparent,BR,Brazil,Itacoatiara,Locaweb Servi�os de Internet S/A,AS27715 Locaweb Serviços de Internet S/A,1969,261,81.7,60,2026-08-03T19:13:21.2980441Z,2026-08-03T19:13:21.2980441Z
46.150.174.22,1080,socks5,yes,elite,NL,The Netherlands,Amsterdam,ExpressHost LTD,AS197574 ExpressHost Ltd,1976,2246,74.3,152,2026-08-03T19:13:42.1554507Z,2026-08-03T19:13:42.1554507Z
123.138.24.113,8800,http,yes,elite,CN,China,Xi'an,CNC Group CHINA169 Shanni Province Network,AS4837 CHINA UNICOM China169 Backbone,2061,281,98.5,261,2026-08-03T19:13:29.7686916Z,2026-08-03T19:13:29.7686916Z
67.201.39.14,4145,socks4,no,elite,US,United States,El Segundo,Total server solutions,AS46562 Performive LLC,2067,211,98.5,260,2026-08-03T19:11:15.3560850Z,2026-08-03T19:11:15.3560850Z
193.25.215.182,22222,socks5,yes,elite,US,United States,Los Angeles,Readydedis,"AS397966 ReadyDedis, LLC",2097,1197,82.3,113,2026-08-03T19:13:29.7753506Z,2026-08-03T19:13:29.7753506Z
104.161.23.122,5009,http,no,elite,US,United States,Richmond,Verizon Business,AS701 Verizon Business,2133,155,60,50,2026-08-03T19:15:33.9517168Z,2026-08-03T19:15:33.9517168Z
27.155.93.29,1080,http,yes,elite,HK,Hong Kong,Hong Kong,Kaopu Cloud HK Limited,AS138915 Kaopu Cloud HK Limited,2134,223,81.1,280,2026-08-03T19:15:27.2983095Z,2026-08-03T19:15:27.2983095Z
219.151.177.52,18255,http,yes,elite,CN,China,Chongqing,Chinanet CQ,AS134420 Chongqing Telecom,2245,199,79.3,203,2026-08-03T19:13:45.4667466Z,2026-08-03T19:13:45.4667466Z
154.203.132.81,1080,http,yes,elite,HK,Hong Kong,Hong Kong,Kaopu Cloud HK Limited,AS138915 Kaopu Cloud HK Limited,2314,271,81.5,265,2026-08-03T19:13:40.5164299Z,2026-08-03T19:13:40.5164299Z
2.56.206.46,80,http,yes,transparent,AM,Armenia,Arinj,Proitlab LLC,AS216058 Proitlab LLC,2334,66,81.6,255,2026-08-03T19:10:42.6795208Z,2026-08-03T19:10:42.6795208Z
119.18.147.179,1080,socks4,yes,elite,BD,Bangladesh,Chittagong,BBTS Network,AS45326 Broad Band Telecom Services Ltd,2354,204,64.5,62,2026-08-03T19:13:29.0418124Z,2026-08-03T19:13:29.0418124Z
123.138.24.112,8800,http,yes,elite,CN,China,Xi'an,CNC Group CHINA169 Shanni Province Network,AS4837 CHINA UNICOM China169 Backbone,2379,185,100,260,2026-08-03T19:13:29.9923559Z,2026-08-03T19:13:29.9923559Z
196.0.113.10,31651,socks4,yes,elite,UG,Uganda,Kampala,UTL,AS21491 Uganda Telecom,2483,1198,26.7,15,2026-08-03T19:13:33.1017091Z,2026-08-03T19:13:33.1017091Z
37.187.74.125,80,http,no,elite,FR,France,Roubaix,OVH SAS,AS16276 OVH SAS,2519,16,99.2,261,2026-08-03T19:13:15.9139323Z,2026-08-03T19:13:15.9139323Z
43.153.28.68,3128,http,yes,transparent,US,United States,Santa Clara,Tencent Cloud Computing,"AS132203 Tencent Building, Kejizhongyi Avenue",2629,157,90.1,142,2026-08-03T19:13:21.8566400Z,2026-08-03T19:13:21.8566400Z
175.136.239.174,8181,http,yes,transparent,MY,Malaysia,Kuala Lumpur,Telekom Malaysia Berhad,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,2639,375,74.2,271,2026-08-03T19:15:27.9547548Z,2026-08-03T19:15:27.9547548Z
101.36.104.46,10808,socks5,yes,elite,JP,Japan,Tokyo,Ucloud Information Technology,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,2662,250,96.2,265,2026-08-03T19:14:12.9271854Z,2026-08-03T19:14:12.9271854Z
8.219.97.248,80,http,yes,elite,SG,Singapore,Singapore,Alibaba.com Singapore E-Commerce Private Limited,"AS45102 Alibaba (US) Technology Co., Ltd.",2715,156,86.7,270,2026-08-03T19:15:27.8114181Z,2026-08-03T19:15:27.8114181Z
113.249.101.105,18255,http,no,elite,CN,China,Chongqing,Chinanet CQ,AS134420 Chongqing Telecom,2733,239,68.9,190,2026-08-03T19:13:22.3668875Z,2026-08-03T19:13:22.3668875Z
144.22.165.206,1088,socks5,yes,elite,BR,Brazil,São Paulo,Oracle Cloud Infrastructure (sa-saopaulo-1),AS31898 Oracle Corporation,2831,200,91.4,268,2026-08-03T19:10:51.5012254Z,2026-08-03T19:10:51.5012254Z
43.164.136.189,1080,socks5,yes,elite,KR,South Korea,Seoul,"Tencent Cloud Computing (Beijing) Co., Ltd","AS132203 Tencent Building, Kejizhongyi Avenue",2985,249,97.3,263,2026-08-03T19:14:13.2497217Z,2026-08-03T19:14:13.2497217Z
94.131.92.155,3128,http,yes,transparent,KZ,Kazakhstan,Almaty,"""Cloud Services Kazakhstan"" LLP",AS208795 Cloud Services Kazakhstan LLP,3063,75,68.8,176,2026-08-03T19:13:22.2081093Z,2026-08-03T19:13:22.2081093Z
103.217.224.75,3125,http,yes,transparent,ID,Indonesia,Banyumas,PT Nesta Indo Media,AS151006 PT Nesta Indo Media,3117,173,23.1,13,2026-08-03T19:10:30.3524150Z,2026-08-03T19:10:30.3524150Z
77.111.110.248,3128,http,no,elite,US,United States,Los Angeles,Sakura Clouds LLC,AS214478 Sakura Clouds LLC,3194,162,67.6,145,2026-08-03T19:11:22.4321810Z,2026-08-03T19:11:22.4321810Z
5.101.114.63,8880,http,yes,anonymous,EE,Estonia,Jõhvi,Hosting Services,AS198068 P.A.G.M. OU,3325,33,18.2,11,2026-08-03T19:11:33.5429754Z,2026-08-03T19:11:33.5429754Z
175.139.255.25,8181,http,yes,transparent,MY,Malaysia,Kuala Lumpur,Telekom Malaysia Berhad,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,3339,1366,76.7,232,2026-08-03T19:13:23.7749501Z,2026-08-03T19:13:23.7749501Z
123.58.219.171,10808,socks5,yes,elite,HK,Hong Kong,Hong Kong,Ucloud Information Technology (hk) Limited,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,3450,260,93.6,267,2026-08-03T19:13:22.7775850Z,2026-08-03T19:13:22.7775850Z
184.182.240.211,4145,socks4,no,elite,US,United States,Macon,Cox Communications Inc.,AS22773 Cox Communications Inc.,3606,188,99.2,259,2026-08-03T19:13:22.8651558Z,2026-08-03T19:13:22.8651558Z
175.139.233.79,80,http,no,anonymous,MY,Malaysia,Kuala Lumpur,TM TECHNOLOGY SERVICES SDN BHD,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,3843,838,79,252,2026-08-03T19:14:14.6961629Z,2026-08-03T19:14:14.6961629Z
163.172.53.142,80,http,no,elite,FR,France,Paris,ONLINE,AS12876 Scaleway SAS,3858,14,73.3,240,2026-08-03T19:13:22.9425904Z,2026-08-03T19:13:22.9425904Z
219.151.186.169,18255,http,no,elite,CN,China,Chongqing,Chinanet CQ,AS134420 Chongqing Telecom,3916,208,76.7,257,2026-08-03T19:14:07.6417706Z,2026-08-03T19:14:07.6417706Z
8.210.93.183,8213,http,yes,transparent,HK,Hong Kong,Hong Kong,Hong Kong,"AS45102 Alibaba (US) Technology Co., Ltd.",3975,242,33.3,15,2026-08-03T19:13:30.6984161Z,2026-08-03T19:13:30.6984161Z
164.52.11.194,18080,http,yes,elite,TW,Taiwan,Neihu District,Ucul,"AS63199 CDS Global Cloud Co., Ltd",4043,1261,80.5,272,2026-08-03T19:10:45.5839713Z,2026-08-03T19:10:45.5839713Z
113.249.101.125,18255,http,yes,elite,CN,China,Chongqing,Chinanet CQ,AS134420 Chongqing Telecom,4281,189,70.1,244,2026-08-03T19:13:23.5384405Z,2026-08-03T19:13:23.5384405Z
120.92.111.242,15010,http,yes,transparent,CN,China,Beijing,"Beijing Kingsoft Cloud Internet Technology Co., Ltd.","AS59019 Beijing Kingsoft Cloud Internet Technology Co., Ltd",4308,151,83,147,2026-08-03T19:13:25.8666994Z,2026-08-03T19:13:25.8666994Z
175.136.239.173,8181,http,yes,transparent,MY,Malaysia,Kuala Lumpur,Telekom Malaysia Berhad,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,4429,320,74.4,250,2026-08-03T19:13:24.1448746Z,2026-08-03T19:13:24.1448746Z
156.38.112.11,80,http,no,elite,GH,Ghana,Accra,University of Cape Coast,AS328212 THE UNIVERSITY OF CAPE COAST,4571,116,81.6,255,2026-08-03T19:14:14.7030066Z,2026-08-03T19:14:14.7030066Z
175.143.76.177,8181,http,yes,transparent,MY,Malaysia,Kuala Lumpur,Telekom Malaysia Berhad,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,4771,2342,83.4,205,2026-08-03T19:14:20.4282608Z,2026-08-03T19:14:20.4282608Z
23.26.247.126,3128,http,yes,transparent,GB,United Kingdom,City of London,Ipxo LLC,AS203758 EUGAMEHOST LTD,5006,26,33.3,36,2026-08-03T19:15:20.8555880Z,2026-08-03T19:15:20.8555880Z
34.134.231.117,3129,http,no,anonymous,US,United States,Council Bluffs,Google Cloud (us-central1),AS396982 Google LLC,5018,126,92.1,265,2026-08-03T19:13:34.5638860Z,2026-08-03T19:13:34.5638860Z
159.195.49.27,8888,http,yes,elite,DE,Germany,Nuremberg,NETCUP-KVM,AS197540 netcup GmbH,5026,2,90.3,268,2026-08-03T19:10:47.9998020Z,2026-08-03T19:10:47.9998020Z
186.246.14.108,9151,socks5,yes,elite,NL,The Netherlands,Amsterdam,TOR Exit and More,AS215125 Church of Cyberology,5222,87,15.4,13,2026-08-03T19:10:53.7793099Z,2026-08-03T19:10:53.7793099Z
129.226.72.101,18080,http,yes,elite,HK,Hong Kong,Hong Kong,Tencent Cloud Computing (Beijing) Co,"AS132203 Tencent Building, Kejizhongyi Avenue",5254,2498,91.4,266,2026-08-03T19:13:34.2362348Z,2026-08-03T19:13:34.2362348Z
103.69.96.15,9999,http,no,elite,VN,Vietnam,Bút Sơn,VN Cloud ONE Member Company Limited,AS135918 VIET DIGITAL TECHNOLOGY LIABILITY COMPANY,5362,231,35.1,37,2026-08-03T19:10:45.8730785Z,2026-08-03T19:10:45.8730785Z
31.220.78.244,80,http,no,elite,FR,France,Lauterbourg,Contabo GmbH,AS51167 Contabo GmbH,5463,7,60.9,184,2026-08-03T19:10:45.7488899Z,2026-08-03T19:10:45.7488899Z
143.198.135.176,80,http,no,elite,US,United States,Santa Clara,"DigitalOcean, LLC","AS14061 DigitalOcean, LLC",5664,2216,58.6,220,2026-08-03T19:13:35.2999764Z,2026-08-03T19:13:35.2999764Z
77.110.107.82,3128,http,yes,elite,DE,Germany,Frankfurt am Main,Global Connectivity Solutions LLP,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,5756,2067,40.9,22,2026-08-03T19:13:05.1583899Z,2026-08-03T19:13:05.1583899Z
115.231.181.40,8128,http,yes,transparent,CN,China,Hangzhou,jin hua chuanyun LTD,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",5770,206,98.9,261,2026-08-03T19:13:43.9097383Z,2026-08-03T19:13:43.9097383Z
85.198.100.232,3128,http,yes,anonymous,DE,Germany,Berlin,IT Hostline LTD,AS62240 Clouvider,5952,46,23.1,13,2026-08-03T19:13:43.9322713Z,2026-08-03T19:13:43.9322713Z
2.26.121.3,80,http,no,elite,PL,Poland,Warsaw,OVH Sp. z o. o,AS16276 OVH SAS,5981,47,92,263,2026-08-03T19:13:25.4236665Z,2026-08-03T19:13:25.4236665Z
46.209.30.11,8080,http,yes,transparent,IR,Iran,Tehran,Respina,AS42337 Respina Networks & Beyond PJSC,5987,2148,16.7,12,2026-08-03T19:10:37.0686765Z,2026-08-03T19:10:37.0686765Z
34.81.160.132,80,http,no,elite,TW,Taiwan,Taipei,Google Cloud (asia-east1),AS396982 Google LLC,6070,213,85.2,176,2026-08-03T19:13:32.7659315Z,2026-08-03T19:13:32.7659315Z
47.245.165.201,1080,socks5,yes,elite,DE,Germany,Frankfurt am Main,Alibaba Cloud LLC,"AS45102 Alibaba (US) Technology Co., Ltd.",6208,2031,80.4,281,2026-08-03T19:13:27.3073605Z,2026-08-03T19:13:27.3073605Z
159.195.61.240,1080,socks4,yes,elite,US,United States,Seattle,Emerald Onion,AS396507 Emerald Onion,6335,0,89.4,255,2026-08-03T19:11:17.1192246Z,2026-08-03T19:11:17.1192246Z
186.5.94.206,999,http,yes,transparent,EC,Ecuador,Manta,MINTEL,AS27947 Telconet S.A,6456,2218,78.6,238,2026-08-03T19:10:30.6509446Z,2026-08-03T19:10:30.6509446Z
153.0.171.163,8085,http,no,elite,CN,China,Jinrongjie,China United Network Communications Corporation Limited,AS4837 CHINA UNICOM China169 Backbone,6548,244,99.6,257,2026-08-03T19:13:25.8613008Z,2026-08-03T19:13:25.8613008Z
47.82.108.195,1011,socks5,yes,elite,HK,Hong Kong,Hong Kong,Alibaba.com LLC,"AS45102 Alibaba (US) Technology Co., Ltd.",6690,249,33.3,15,2026-08-03T19:10:28.9158749Z,2026-08-03T19:10:28.9158749Z
82.129.237.65,1976,http,yes,transparent,EG,Egypt,Cairo,Zamil Steel,AS24835 Vodafone Data,6795,1175,21.4,14,2026-08-03T19:13:29.3790723Z,2026-08-03T19:13:29.3790723Z
158.101.8.92,1080,socks5,yes,elite,NL,The Netherlands,Amsterdam,TOR Exit and More,AS215125 Church of Cyberology,6797,164,26.7,15,2026-08-03T19:13:59.3789531Z,2026-08-03T19:13:59.3789531Z
103.142.255.33,69,socks5,yes,elite,ID,Indonesia,Madiun,PT.CITRA BERDIKARI NUSANTARA,AS139381 PT.CITRA BERDIKARI NUSANTARA,7049,2234,20,15,2026-08-03T19:12:24.1957866Z,2026-08-03T19:12:24.1957866Z
45.192.105.139,10808,socks5,yes,elite,JP,Japan,Tokyo,GSL Networks Pty LTD,AS137409 GSL Networks Pty LTD,7150,324,79,105,2026-08-03T19:13:44.8956379Z,2026-08-03T19:13:44.8956379Z
113.249.101.133,18255,http,yes,elite,CN,China,Chongqing,Chinanet CQ,AS134420 Chongqing Telecom,7209,225,21.4,14,2026-08-03T19:11:26.5090794Z,2026-08-03T19:11:26.5090794Z
141.148.158.143,1080,socks5,yes,elite,US,United States,Phoenix,Oracle Cloud Infrastructure (us-phoenix-1),AS31898 Oracle Corporation,7217,2199,83.9,280,2026-08-03T19:13:35.8999687Z,2026-08-03T19:13:35.8999687Z
38.7.195.49,999,http,yes,transparent,CL,Chile,San Vicente de Tagua Tagua,Vallenet SPA,AS274099 VALLENET SPA,7228,231,21.4,14,2026-08-03T19:10:24.3486619Z,2026-08-03T19:10:24.3486619Z
154.73.28.253,8080,http,yes,transparent,LY,Libya,Tripoli,Rawafed,AS21003 General Post and Telecommunication Company (GPTC),7483,45,20,5,2026-08-03T19:15:01.0852409Z,2026-08-03T19:15:01.0852409Z
77.242.177.57,3128,http,no,anonymous,IT,Italy,Biella,Megaweb Provincia Services,AS42669 CITTA' STUDI S.P.A.,7557,15,87.5,152,2026-08-03T19:13:45.5038703Z,2026-08-03T19:13:45.5038703Z
194.180.188.100,8080,http,yes,elite,DE,Germany,Frankfurt am Main,HOSTKEY,AS57043 HOSTKEY B.V.,7746,2035,28.6,14,2026-08-03T19:10:50.0607269Z,2026-08-03T19:10:50.0607269Z
37.59.110.73,80,http,no,elite,FR,France,Roubaix,VPS static ips,AS16276 OVH SAS,7769,1059,16.7,6,2026-08-03T19:14:00.3039490Z,2026-08-03T19:14:00.3039490Z
85.214.190.195,3128,http,no,transparent,DE,Germany,Berlin,Strato AG,AS6724 Strato GmbH,7976,16,16.7,12,2026-08-03T19:11:23.0651398Z,2026-08-03T19:11:23.0651398Z
